index|lemma|human_readable_pos|synset_key_name|definition|example
335|other|adjective|Synset('other.s.02')|recently past|the other evening
336|other|adjective|Synset('other.s.02')|recently past|the other evening
337|other|adjective|Synset('other.s.02')|recently past|the other evening
338|other|adjective|Synset('other.s.02')|recently past|the other evening
339|other|adjective|Synset('other.s.02')|recently past|the other evening
340|other|adjective|Synset('other.s.02')|recently past|the other evening
341|other|adjective|Synset('other.s.02')|recently past|the other evening
342|other|adjective|Synset('other.s.02')|recently past|the other evening
343|other|adjective|Synset('other.s.02')|recently past|the other evening
344|other|adjective|Synset('other.s.02')|recently past|the other evening
345|other|adjective|Synset('other.s.02')|recently past|the other evening
346|other|adjective|Synset('other.s.02')|recently past|the other evening
347|other|adjective|Synset('other.s.02')|recently past|the other evening
348|cheap|adjective|Synset('bum.s.01')|of very poor quality; flimsy|Perhaps it is only an analogy, but one of the most obvious differences between cheap fiction and fiction of an enduring quality is the development of a theme or story with leisure and anticipation.
349|cheap|adjective|Synset('bum.s.01')|of very poor quality; flimsy|Perhaps it is only an analogy, but one of the most obvious differences between cheap fiction and fiction of an enduring quality is the development of a theme or story with leisure and anticipation.
350|cheap|adjective|Synset('brassy.s.02')|tastelessly showy|Claire felt suddenly small and cheap, heroine of a trivial episode in the voluminous history of don juan.
351|cheap|adjective|Synset('brassy.s.02')|tastelessly showy|Claire felt suddenly small and cheap, heroine of a trivial episode in the voluminous history of don juan.
352|communication|noun|Synset('communication.n.02')|something that is communicated by or to or between people or groups|Mary would have to carry the human communication.
353|communication|noun|Synset('communication.n.02')|something that is communicated by or to or between people or groups|Mary would have to carry the human communication.
354|communication|noun|Synset('communication.n.03')|a connection allowing access between persons or places|how many lines of communication can there be among four people?
355|communication|noun|Synset('communication.n.03')|a connection allowing access between persons or places|how many lines of communication can there be among four people?
356|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
357|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
358|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
359|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
360|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
361|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
362|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
363|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
364|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
365|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
366|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
367|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
368|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
369|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
370|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
371|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
372|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
373|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
374|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
375|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
376|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
377|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
378|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
379|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
380|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
381|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
382|technique|noun|Synset('proficiency.n.02')|skillfulness in the command of fundamentals deriving from practice and familiarity|He respected each of these approach techniques, and kept them in character :
383|substitute|verb|Synset('substitute.v.02')|be a substitute|The young teacher had to substitute for the sick colleague
384|substitute|verb|Synset('substitute.v.02')|be a substitute|The young teacher had to substitute for the sick colleague
385|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
386|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
387|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
388|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
389|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
390|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
391|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
392|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
393|attitude|noun|Synset('attitude.n.03')|a theatrical pose created for effect|the actor struck just the right attitude
